dataset,dataset_label,sex,sub_key,sub_label,age_key,age_label,disclosure_min_n,n_initial,n_final,n_removed,issue_type,from_axis,to_axis,from_state,to_state,cell_n,n_minors,n_adults,pct_minors,contains_minors
nationwide,Sweden,Male,F11,F11 (Opioids),18-25,18-25,5,2096,1994,102,flow,post1,post2,SUD2+_F0,SUD1_F1,9,0,9,0,FALSE
nationwide,Sweden,Male,F11,F11 (Opioids),18-25,18-25,5,2096,1994,102,flow,post1,post2,SUD2+_F0,SUD2+_F1,6,0,6,0,FALSE
nationwide,Sweden,Male,F11,F11 (Opioids),18-25,18-25,5,2096,1994,102,flow,post1,post2,SUD2+_F1,SUD0_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F11,F11 (Opioids),18-25,18-25,5,2096,1994,102,flow,post1,post2,SUD2+_F1,SUD2+_F0,9,0,9,0,FALSE
nationwide,Sweden,Male,F11,F11 (Opioids),18-25,18-25,5,2096,1994,102,flow,post1,post2,SUD2+_F2+,SUD0_F2+,8,0,8,0,FALSE
nationwide,Sweden,Male,F11,F11 (Opioids),18-25,18-25,5,2096,1994,102,flow,post1,post2,SUD2+_F2+,SUD1_F0,6,0,6,0,FALSE
nationwide,Sweden,Male,F11,F11 (Opioids),18-25,18-25,5,2096,1994,102,flow,post1,post2,SUD2+_F2+,SUD1_F2+,9,0,9,0,FALSE
nationwide,Sweden,Male,F11,F11 (Opioids),18-25,18-25,5,2096,1994,102,flow,post1,post2,SUD2+_F2+,SUD2+_F1,6,0,6,0,FALSE
nationwide,Sweden,Male,F11,F11 (Opioids),18-25,18-25,5,2096,1994,102,flow,post1,post2,SUD2+_F2+,SUD2+_F2+,9,0,9,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),all,All ages,5,11462,11442,20,flow,index,post1,SUD2+_F1,SUD0_F2+,8,2,6,25,TRUE
nationwide,Sweden,Male,F12,F12 (Cannabis),all,All ages,5,11462,11442,20,flow,index,post1,SUD2+_F1,SUD1_F2+,9,0,9,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),all,All ages,5,11462,11442,20,flow,index,post1,SUD2+_F1,SUD2+_F0,7,0,7,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),all,All ages,5,11462,11442,20,flow,index,post1,SUD2+_F2+,SUD0_F2+,5,1,4,20,TRUE
nationwide,Sweden,Male,F12,F12 (Cannabis),all,All ages,5,11462,11442,20,flow,index,post1,SUD2+_F2+,SUD1_F2+,5,2,3,40,TRUE
nationwide,Sweden,Male,F12,F12 (Cannabis),all,All ages,5,11462,11442,20,flow,post1,post2,SUD0_F2+,SUD1_F0,5,2,3,40,TRUE
nationwide,Sweden,Male,F12,F12 (Cannabis),all,All ages,5,11462,11442,20,flow,post1,post2,SUD0_F2+,SUD2+_F2+,6,2,3,33.3,TRUE
nationwide,Sweden,Male,F12,F12 (Cannabis),all,All ages,5,11462,11442,20,flow,post1,post2,SUD1_F2+,SUD2+_F0,7,1,6,14.3,TRUE
nationwide,Sweden,Male,F12,F12 (Cannabis),all,All ages,5,11462,11442,20,flow,post1,post2,SUD2+_F0,SUD1_F2+,5,1,4,20,TRUE
nationwide,Sweden,Male,F12,F12 (Cannabis),all,All ages,5,11462,11442,20,flow,post1,post2,SUD2+_F1,SUD0_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),all,All ages,5,11462,11442,20,flow,post1,post2,SUD2+_F2+,SUD2+_F0,7,4,3,57.1,TRUE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,pre,index,SUD0_F2+,SUD2+_F2+,9,0,9,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,index,post1,SUD1_F2+,SUD2+_F1,7,0,7,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,index,post1,SUD2+_F0,SUD0_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,index,post1,SUD2+_F1,SUD0_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,index,post1,SUD2+_F1,SUD1_F2+,9,0,9,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,index,post1,SUD2+_F1,SUD2+_F0,7,0,7,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,index,post1,SUD2+_F2+,No visit,8,0,8,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,post1,post2,SUD0_F1,SUD1_F0,8,0,8,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,post1,post2,SUD0_F1,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,post1,post2,SUD0_F1,SUD2+_F2+,9,0,9,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,post1,post2,SUD0_F2+,SUD1_F1,6,0,6,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,post1,post2,SUD1_F1,SUD2+_F0,8,0,8,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,post1,post2,SUD1_F2+,SUD2+_F0,6,0,6,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,post1,post2,SUD2+_F0,SUD2+_F2+,9,0,9,0,FALSE
nationwide,Sweden,Male,F12,F12 (Cannabis),18-25,18-25,5,7616,7580,36,flow,post1,post2,SUD2+_F1,SUD0_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,index,post1,SUD1_F1,SUD1_F0,7,1,6,14.3,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,index,post1,SUD1_F2+,SUD1_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,index,post1,SUD2+_F0,SUD0_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,index,post1,SUD2+_F0,SUD1_F2+,7,2,5,28.6,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,index,post1,SUD2+_F1,SUD0_F1,8,2,6,25,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,index,post1,SUD2+_F1,SUD1_F0,6,0,6,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,index,post1,SUD2+_F1,SUD1_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,index,post1,SUD2+_F1,SUD1_F2+,8,3,5,37.5,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,index,post1,SUD2+_F1,SUD2+_F1,8,1,7,12.5,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,index,post1,SUD2+_F1,SUD2+_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,No visit,SUD1_F2+,9,2,7,22.2,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD0_F1,SUD1_F0,6,2,4,33.3,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD0_F2+,SUD1_F1,7,2,5,28.6,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD0_F2+,SUD1_F2+,9,0,9,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD0_F2+,SUD2+_F2+,6,1,5,16.7,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD1_F0,SUD1_F1,7,0,7,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD1_F0,SUD2+_F1,7,1,6,14.3,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD1_F1,SUD2+_F1,8,0,8,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD1_F2+,SUD1_F1,7,1,6,14.3,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD2+_F1,SUD0_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD2+_F1,SUD1_F0,9,1,8,11.1,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD2+_F1,SUD1_F1,6,1,5,16.7,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD2+_F1,SUD1_F2+,8,0,8,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD2+_F1,SUD2+_F2+,8,0,8,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD2+_F2+,SUD1_F0,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),all,All ages,5,2216,2140,76,flow,post1,post2,SUD2+_F2+,SUD2+_F1,7,1,6,14.3,TRUE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,pre,index,SUD0_F2+,SUD2+_F0,9,0,9,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,pre,index,SUD0_F2+,SUD2+_F1,8,0,8,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,index,post1,SUD1_F1,SUD1_F0,6,0,6,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,index,post1,SUD1_F2+,SUD1_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,index,post1,SUD2+_F0,SUD0_F1,8,0,8,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,index,post1,SUD2+_F0,SUD0_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,index,post1,SUD2+_F0,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,index,post1,SUD2+_F1,SUD0_F1,6,0,6,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,index,post1,SUD2+_F1,SUD1_F0,6,0,6,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,index,post1,SUD2+_F1,SUD1_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,index,post1,SUD2+_F1,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,index,post1,SUD2+_F1,SUD2+_F1,7,0,7,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,index,post1,SUD2+_F1,SUD2+_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,No visit,SUD1_F2+,7,0,7,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD0_F2+,SUD1_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD0_F2+,SUD1_F2+,9,0,9,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD0_F2+,SUD2+_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD1_F0,SUD1_F1,7,0,7,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD1_F0,SUD2+_F1,6,0,6,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD1_F1,SUD2+_F1,8,0,8,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD1_F2+,SUD1_F1,6,0,6,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD2+_F0,SUD2+_F0,9,0,9,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD2+_F1,SUD0_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD2+_F1,SUD1_F0,8,0,8,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD2+_F1,SUD1_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD2+_F1,SUD1_F2+,8,0,8,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD2+_F1,SUD2+_F2+,8,0,8,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD2+_F2+,SUD1_F0,5,0,5,0,FALSE
nationwide,Sweden,Male,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,1819,1744,75,flow,post1,post2,SUD2+_F2+,SUD2+_F1,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,pre,index,SUD0_F1,SUD2+_F1,6,2,3,33.3,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,pre,index,SUD0_F2+,SUD2+_F0,7,0,7,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,index,post1,SUD1_F1,SUD2+_F0,6,1,5,16.7,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,index,post1,SUD1_F2+,No visit,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,index,post1,SUD1_F2+,SUD0_F1,7,1,6,14.3,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,index,post1,SUD1_F2+,SUD1_F2+,7,2,5,28.6,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,index,post1,SUD2+_F0,SUD0_F2+,8,1,7,12.5,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,index,post1,SUD2+_F0,SUD1_F1,8,0,8,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,index,post1,SUD2+_F0,SUD2+_F2+,5,1,4,20,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,index,post1,SUD2+_F1,No visit,9,2,7,22.2,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,index,post1,SUD2+_F1,SUD0_F1,5,2,3,40,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,index,post1,SUD2+_F1,SUD2+_F1,6,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,No visit,SUD0_F2+,7,0,7,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,No visit,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,No visit,SUD2+_F1,9,0,9,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD0_F1,SUD0_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD0_F1,SUD1_F0,9,0,9,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD0_F1,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD0_F2+,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD1_F0,SUD1_F1,8,0,8,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD1_F0,SUD2+_F1,8,0,8,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD1_F1,SUD0_F1,7,0,7,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD1_F1,SUD0_F2+,6,2,4,33.3,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD1_F1,SUD1_F0,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD1_F1,SUD1_F2+,9,0,9,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD1_F1,SUD2+_F2+,5,1,4,20,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD1_F2+,SUD0_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD1_F2+,SUD1_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD2+_F0,SUD1_F1,7,1,6,14.3,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD2+_F0,SUD2+_F1,7,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD2+_F1,SUD0_F1,5,1,4,20,TRUE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD2+_F1,SUD0_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD2+_F1,SUD2+_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD2+_F2+,SUD0_F1,7,0,7,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD2+_F2+,SUD0_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD2+_F2+,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),all,All ages,5,1649,1545,104,flow,post1,post2,SUD2+_F2+,SUD2+_F2+,7,0,7,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,pre,index,SUD0_F2+,SUD2+_F0,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,index,post1,SUD1_F1,SUD2+_F0,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,index,post1,SUD1_F2+,No visit,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,index,post1,SUD1_F2+,SUD0_F1,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,index,post1,SUD1_F2+,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,index,post1,SUD2+_F0,SUD0_F2+,7,0,7,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,index,post1,SUD2+_F0,SUD1_F1,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,index,post1,SUD2+_F1,No visit,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,index,post1,SUD2+_F1,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,No visit,SUD0_F2+,7,0,7,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,No visit,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,No visit,SUD2+_F1,9,0,9,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD0_F1,SUD0_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD0_F1,SUD1_F0,9,0,9,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD0_F1,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD0_F2+,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD1_F0,SUD0_F1,8,0,8,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD1_F0,SUD1_F1,8,0,8,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD1_F0,SUD2+_F1,8,0,8,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD1_F1,SUD0_F1,7,0,7,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD1_F1,SUD1_F0,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD1_F1,SUD1_F2+,9,0,9,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD1_F2+,SUD0_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD1_F2+,SUD1_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD2+_F0,SUD1_F1,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD2+_F0,SUD2+_F1,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD2+_F1,SUD0_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD2+_F1,SUD1_F1,9,0,9,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD2+_F1,SUD2+_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD2+_F2+,No visit,9,0,9,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD2+_F2+,SUD0_F1,7,0,7,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD2+_F2+,SUD0_F2+,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD2+_F2+,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Male,F15,F15 (Other stimulants),18-25,18-25,5,1421,1304,117,flow,post1,post2,SUD2+_F2+,SUD2+_F2+,6,0,6,0,FALSE
nationwide,Sweden,Male,F17,F17 (Tobacco),all,All ages,5,1288,1194,94,stratum,NA,index,NA,SUD1_F2+,5,1,4,20,TRUE
nationwide,Sweden,Male,F17,F17 (Tobacco),all,All ages,5,1288,1194,94,stratum,NA,index,NA,SUD2+_F0,9,2,7,22.2,TRUE
